id,login_timestamp,user_id,rtt,ip_address,country,region,city,asn,user_agent_string,browser_name_version,os_name_version,device_type,login_successful,resolution,language
86,1781014667,17,300,219.255.207.24,Russia,Moscow,Moscow,Unknown,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Tor Browser,Linux,Desktop,t,800x600,ru-RU
87,1781014704,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
88,1781014713,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
90,1781014715,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
92,1781014717,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
94,1781014720,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
96,1781014733,18,10,211.36.145.1,South Korea,Seoul,Seoul,AS9318 (SK Broadband),Mozilla/5.0,Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
98,1781014773,19,300,219.255.207.24,Russia,Moscow,Moscow,Unknown,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Tor Browser,Linux,Desktop,t,800x600,ru-RU
100,1781014826,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
102,1781014828,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
104,1781014830,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
106,1781014832,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
108,1781014834,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
89,1781014714,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
91,1781014716,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
93,1781014718,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
95,1781014721,17,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
97,1781014755,19,10,211.36.145.1,South Korea,Seoul,Seoul,AS9318 (SK Broadband),Mozilla/5.0,Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
99,1781014813,20,10,211.36.145.1,South Korea,Seoul,Seoul,AS9318 (SK Broadband),Mozilla/5.0,Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
101,1781014827,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
103,1781014829,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
105,1781014831,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
107,1781014833,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
109,1781014835,20,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
110,1781016472,21,10,,South Korea,Seoul,Seoul,AS9318 (SK Broadband),Mozilla/5.0,Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
111,1781016484,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
112,1781016492,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
113,1781016495,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
114,1781016496,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
115,1781016497,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
116,1781016498,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
117,1781016499,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
118,1781016500,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
119,1781016501,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
120,1781016502,21,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
121,1781017229,22,10,,South Korea,Seoul,Seoul,AS9318 (SK Broadband),Mozilla/5.0,Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
122,1781017244,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
123,1781017249,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
124,1781017251,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
125,1781017252,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
126,1781017254,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
127,1781017256,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
129,1781017259,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
131,1781017261,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
133,1781017263,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
135,1781017265,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
137,1781017285,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
140,1781017351,22,80,219.255.207.24,South Korea,Busan,Busan,KT,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Windows 11,Desktop,t,1366x768,en-US
143,1781017671,22,2000,219.255.207.24,China,Beijing,Beijing,Unknown,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Unknown Browser,Unknown OS,Mobile,t,320x240,zh-CN
128,1781017257,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
130,1781017260,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
132,1781017262,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
134,1781017264,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
136,1781017267,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
138,1781017300,22,80,219.255.207.24,South Korea,Busan,Busan,KT,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Windows 11,Desktop,t,1366x768,en-US
139,1781017331,22,10,219.255.207.24,South Korea,Seoul,Seoul,AS9318 (SK Broadband),"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Mac OS X 10.15.7,Desktop,t,1707x1067,ko-KR
141,1781017365,22,80,219.255.207.24,South Korea,Busan,Busan,KT,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Chrome 120.0.0.0,Windows 11,Desktop,t,1366x768,en-US
142,1781017584,22,2000,219.255.207.24,China,Beijing,Beijing,Unknown,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Unknown Browser,Unknown OS,Mobile,t,320x240,zh-CN
144,1781017753,22,2000,219.255.207.24,China,Beijing,Beijing,Unknown,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Unknown Browser,Unknown OS,Mobile,t,320x240,zh-CN
